Date, Zonal COMED price, System load forecast, Zonal COMED load foecast
2015-05-06 09:00:00,34.381129,87770.0,10790.0
2015-05-06 10:00:00,37.672938,90156.0,10966.0
2015-05-06 11:00:00,37.385179,92034.0,11112.0
2015-05-06 12:00:00,42.451640000000005,93735.0,11171.0
2015-05-06 13:00:00,42.843566,95322.0,11153.0
2015-05-06 14:00:00,47.107533,96292.0,11176.0
2015-05-06 15:00:00,47.993789,96834.0,11135.0
2015-05-06 16:00:00,47.475895,97357.0,11046.0
2015-05-06 17:00:00,38.516918,97008.0,11000.0
2015-05-06 18:00:00,34.860597,95550.0,10879.0
2015-05-06 19:00:00,29.984106,94820.0,10752.0
2015-05-06 20:00:00,37.639623,95259.0,10919.0
2015-05-06 21:00:00,32.205740000000006,92022.0,11085.0
2015-05-06 22:00:00,23.456727,85159.0,10722.0
2015-05-06 23:00:00,18.364428,77760.0,9994.0
2015-05-07 00:00:00,5.070909,73326.0,9089.0
2015-05-07 01:00:00,5.040675,69554.0,8623.0
2015-05-07 02:00:00,2.980552,67319.0,8327.0
2015-05-07 03:00:00,4.034599,66267.0,8172.0
2015-05-07 04:00:00,3.487507,66892.0,8134.0
2015-05-07 05:00:00,1.566263,70848.0,8339.0
2015-05-07 06:00:00,7.249472,78158.0,8972.0
2015-05-07 07:00:00,14.801537,83436.0,9849.0
2015-05-07 08:00:00,17.068054,86581.0,10550.0
2015-05-07 09:00:00,22.712619,89596.0,10870.0
2015-05-07 10:00:00,29.023728,92754.0,11147.0
2015-05-07 11:00:00,30.419839,95322.0,11509.0
2015-05-07 12:00:00,30.45801,97645.0,11674.0
2015-05-07 13:00:00,33.669245000000004,99910.0,11782.0
2015-05-07 14:00:00,34.560144,101440.0,11952.0
2015-05-07 15:00:00,39.121068,102600.0,11978.0
2015-05-07 16:00:00,42.290089,103629.0,11968.0
2015-05-07 17:00:00,42.013077,103378.0,11943.0
2015-05-07 18:00:00,32.92357,101894.0,11870.0
2015-05-07 19:00:00,25.553647,100701.0,11654.0
2015-05-07 20:00:00,35.796106,100351.0,11750.0
2015-05-07 21:00:00,33.857381,96866.0,11837.0
2015-05-07 22:00:00,26.06491,89535.0,11361.0
2015-05-07 23:00:00,18.717749,81701.0,10504.0
2015-05-08 00:00:00,11.190149,75085.0,9420.0
2015-05-08 01:00:00,14.274883,70962.0,8811.0
2015-05-08 02:00:00,10.91708,68476.0,8530.0
2015-05-08 03:00:00,11.312309,67179.0,8287.0
2015-05-08 04:00:00,10.734965,67602.0,8231.0
2015-05-08 05:00:00,12.37641,71149.0,8393.0
2015-05-08 06:00:00,20.020861,77977.0,8966.0
2015-05-08 07:00:00,24.003207,83290.0,9884.0
2015-05-08 08:00:00,28.50482,87084.0,10786.0
2015-05-08 09:00:00,31.991426,90913.0,11434.0
2015-05-08 10:00:00,32.51575,94857.0,11957.0
2015-05-08 11:00:00,39.262618,98063.0,12485.0
2015-05-08 12:00:00,37.668091,100812.0,12874.0
2015-05-08 13:00:00,43.308739,103334.0,13214.0
2015-05-08 14:00:00,51.324045,104891.0,13588.0
2015-05-08 15:00:00,61.790669,105962.0,13858.0
2015-05-08 16:00:00,64.978806,106425.0,14034.0
2015-05-08 17:00:00,53.847486,105627.0,14140.0
2015-05-08 18:00:00,41.021206,103295.0,14023.0
2015-05-08 19:00:00,33.789747,101058.0,13702.0
2015-05-08 20:00:00,41.85367,99751.0,13494.0
2015-05-08 21:00:00,38.592419,95991.0,13377.0
2015-05-08 22:00:00,29.823356,89638.0,12915.0
2015-05-08 23:00:00,25.510646,82375.0,11926.0
2015-05-09 00:00:00,23.378501,75696.0,10618.0
2015-05-09 01:00:00,21.658381,71336.0,9928.0
2015-05-09 02:00:00,18.291272,68508.0,9461.0
2015-05-09 03:00:00,18.408782,66738.0,9164.0
2015-05-09 04:00:00,17.536170000000002,66087.0,8791.0
2015-05-09 05:00:00,16.112263000000002,66845.0,8953.0
2015-05-09 06:00:00,15.851837,68952.0,9493.0
2015-05-09 07:00:00,18.311966,71904.0,10274.0
2015-05-09 08:00:00,23.719531,76604.0,11240.0
2015-05-09 09:00:00,25.300788,81504.0,11998.0
2015-05-09 10:00:00,26.555196,85661.0,12427.0
2015-05-09 11:00:00,27.108525,88681.0,12888.0
2015-05-09 12:00:00,25.345146,90950.0,13225.0
2015-05-09 13:00:00,26.10272,92511.0,13411.0
2015-05-09 14:00:00,25.270855,93543.0,13602.0
2015-05-09 15:00:00,30.468895,94583.0,13624.0
2015-05-09 16:00:00,40.293602,95567.0,13527.0
2015-05-09 17:00:00,33.874168,95732.0,13435.0
2015-05-09 18:00:00,25.796832,94733.0,13194.0
2015-05-09 19:00:00,21.608085,93684.0,12849.0
2015-05-09 20:00:00,28.084023,93198.0,12680.0
2015-05-09 21:00:00,24.946848000000003,90407.0,12390.0
2015-05-09 22:00:00,23.31141,85212.0,11907.0
2015-05-09 23:00:00,20.555039,79021.0,11095.0
2015-05-10 00:00:00,16.596626,72583.0,10152.0
2015-05-10 01:00:00,18.25142,68663.0,9497.0
2015-05-10 02:00:00,12.697173,66082.0,9069.0
2015-05-10 03:00:00,12.386408,64424.0,8816.0
2015-05-10 04:00:00,11.255116,63708.0,8661.0
2015-05-10 05:00:00,10.308364,63994.0,8638.0
2015-05-10 06:00:00,11.411257,65190.0,8702.0
2015-05-10 07:00:00,15.362963,67380.0,8712.0
2015-05-10 08:00:00,19.031639,71867.0,9027.0
2015-05-10 09:00:00,22.071489,76919.0,9538.0
2015-05-10 10:00:00,23.136194,81187.0,9751.0
2015-05-10 11:00:00,23.131831,85039.0,9919.0
2015-05-10 12:00:00,23.606202,88345.0,10011.0
2015-05-10 13:00:00,24.776971,90938.0,10032.0
2015-05-10 14:00:00,23.717771,92846.0,9950.0
2015-05-10 15:00:00,26.692808000000003,94756.0,9826.0
2015-05-10 16:00:00,33.305868,96512.0,9695.0
2015-05-10 17:00:00,27.671612,97625.0,9579.0
2015-05-10 18:00:00,28.954336,97383.0,9528.0
2015-05-10 19:00:00,24.363384,97139.0,9653.0
2015-05-10 20:00:00,41.783981,97198.0,9991.0
2015-05-10 21:00:00,30.278087,94407.0,10117.0
2015-05-10 22:00:00,24.516956,88398.0,9903.0
2015-05-10 23:00:00,20.705456,81613.0,9475.0
2015-05-11 00:00:00,18.203386,75309.0,8533.0
2015-05-11 01:00:00,18.334468,71674.0,8220.0
2015-05-11 02:00:00,16.29007,69613.0,7927.0
2015-05-11 03:00:00,17.340178,68660.0,7696.0
2015-05-11 04:00:00,16.022375,69505.0,7628.0
2015-05-11 05:00:00,18.549277,73517.0,7644.0
2015-05-11 06:00:00,22.164337,81143.0,7656.0
2015-05-11 07:00:00,25.642789,86877.0,7742.0
2015-05-11 08:00:00,30.831512,91209.0,8035.0
2015-05-11 09:00:00,34.146043,95398.0,8497.0
2015-05-11 10:00:00,40.419367,99800.0,8747.0
2015-05-11 11:00:00,44.461553,103557.0,8975.0
2015-05-11 12:00:00,39.941,106830.0,8985.0
2015-05-11 13:00:00,43.229004,109551.0,8964.0
2015-05-11 14:00:00,52.627698,111016.0,8909.0
2015-05-11 15:00:00,70.804262,111792.0,8869.0
2015-05-11 16:00:00,64.966977,112056.0,8825.0
2015-05-11 17:00:00,42.560728000000005,111347.0,8841.0
2015-05-11 18:00:00,35.650197,109444.0,8934.0
2015-05-11 19:00:00,30.350338,107849.0,9079.0
2015-05-11 20:00:00,44.218376,106911.0,9420.0
2015-05-11 21:00:00,39.84437,102565.0,9830.0
2015-05-11 22:00:00,28.367404,94525.0,9599.0
2015-05-11 23:00:00,22.75105,86145.0,9060.0
2015-05-12 00:00:00,5.647475,78631.0,8520.0
2015-05-12 01:00:00,9.07003,74445.0,8140.0
2015-05-12 02:00:00,5.696839,71798.0,7823.0
2015-05-12 03:00:00,5.389411,70414.0,7856.0
2015-05-12 04:00:00,4.999912999999999,70881.0,7854.0
2015-05-12 05:00:00,5.623855000000001,74703.0,8143.0
2015-05-12 06:00:00,3.091157,82062.0,8755.0
2015-05-12 07:00:00,17.872429999999998,87549.0,9704.0
2015-05-12 08:00:00,17.961372,91075.0,10639.0
2015-05-12 09:00:00,22.259139,94343.0,11204.0
2015-05-12 10:00:00,22.914682,97604.0,11480.0
2015-05-12 11:00:00,22.997578,100528.0,11674.0
2015-05-12 12:00:00,26.084182,102984.0,11769.0
2015-05-12 13:00:00,29.850625,105277.0,11772.0
2015-05-12 14:00:00,28.404501,106815.0,11765.0
2015-05-12 15:00:00,31.694582,108024.0,11646.0
2015-05-12 16:00:00,32.364388,108619.0,11502.0
2015-05-12 17:00:00,25.787493,108022.0,11404.0
2015-05-12 18:00:00,16.464571,105895.0,11297.0
2015-05-12 19:00:00,18.861491,103968.0,11176.0
2015-05-12 20:00:00,25.773201,103214.0,11232.0
2015-05-12 21:00:00,28.803029,99733.0,11255.0
2015-05-12 22:00:00,22.189338,92133.0,10854.0
2015-05-12 23:00:00,14.873216,84134.0,10110.0
2015-05-13 00:00:00,16.727536999999998,73562.0,9160.0
2015-05-13 01:00:00,18.146891,70021.0,8679.0
2015-05-13 02:00:00,17.014498,67990.0,8352.0
2015-05-13 03:00:00,15.806629999999998,66950.0,8224.0
2015-05-13 04:00:00,15.999723,67725.0,8170.0
2015-05-13 05:00:00,17.818115,71849.0,8369.0
2015-05-13 06:00:00,26.044932,79415.0,8985.0
2015-05-13 07:00:00,30.447311,84276.0,9887.0
2015-05-13 08:00:00,33.783093,86524.0,10559.0
2015-05-13 09:00:00,33.645725,87455.0,10862.0
2015-05-13 10:00:00,38.519721,88336.0,10962.0
2015-05-13 11:00:00,37.65307,88871.0,11079.0
2015-05-13 12:00:00,38.176985,89112.0,11087.0
2015-05-13 13:00:00,35.343697,89599.0,11074.0
2015-05-13 14:00:00,34.339935,89782.0,11104.0
2015-05-13 15:00:00,32.856489,89902.0,11025.0
2015-05-13 16:00:00,31.808235,90298.0,10901.0
2015-05-13 17:00:00,32.110606,90142.0,10811.0
2015-05-13 18:00:00,29.069473,88983.0,10717.0
2015-05-13 19:00:00,28.834326,88461.0,10578.0
2015-05-13 20:00:00,40.651349,89555.0,10767.0
2015-05-13 21:00:00,34.993666,87913.0,11019.0
2015-05-13 22:00:00,24.241111,81764.0,10627.0
2015-05-13 23:00:00,20.167284,74907.0,9893.0
2015-05-14 00:00:00,15.932719,68791.0,9190.0
2015-05-14 01:00:00,16.409215,66035.0,8689.0
2015-05-14 02:00:00,14.05109,64638.0,8463.0
2015-05-14 03:00:00,13.418329,64249.0,8320.0
2015-05-14 04:00:00,13.227673,65424.0,8306.0
2015-05-14 05:00:00,16.16764,69937.0,8487.0
2015-05-14 06:00:00,21.441403,77556.0,9110.0
2015-05-14 07:00:00,26.371806,82388.0,9980.0
2015-05-14 08:00:00,27.595227,84306.0,10674.0
2015-05-14 09:00:00,29.073278,84904.0,10830.0
2015-05-14 10:00:00,33.315957,85400.0,10916.0
2015-05-14 11:00:00,32.913599,85600.0,10995.0
2015-05-14 12:00:00,34.804628,85604.0,10945.0
2015-05-14 13:00:00,36.319982,85967.0,10896.0
2015-05-14 14:00:00,33.724575,85977.0,10917.0
2015-05-14 15:00:00,33.235268,85808.0,10835.0
2015-05-14 16:00:00,31.655131,85868.0,10719.0
2015-05-14 17:00:00,28.363840000000003,85687.0,10574.0
2015-05-14 18:00:00,26.786775,84838.0,10382.0
2015-05-14 19:00:00,24.294725,84587.0,10188.0
2015-05-14 20:00:00,37.635803,86778.0,10436.0
2015-05-14 21:00:00,32.916153,85675.0,10849.0
2015-05-14 22:00:00,20.676733,79625.0,10521.0
2015-05-14 23:00:00,16.065785,73052.0,9799.0
2015-05-15 00:00:00,10.223965,67688.0,9134.0
2015-05-15 01:00:00,10.588914,64704.0,8702.0
2015-05-15 02:00:00,8.485494000000001,63135.0,8508.0
2015-05-15 03:00:00,8.060177000000001,62549.0,8256.0
2015-05-15 04:00:00,5.62335,63584.0,8265.0
2015-05-15 05:00:00,8.849973,67604.0,8330.0
2015-05-15 06:00:00,14.830092,74704.0,8955.0
2015-05-15 07:00:00,22.685871,79628.0,9556.0
2015-05-15 08:00:00,24.930962,81996.0,10367.0
2015-05-15 09:00:00,27.522552,83570.0,10544.0
2015-05-15 10:00:00,30.879807,85079.0,10719.0
2015-05-15 11:00:00,33.804205,85995.0,10940.0
2015-05-15 12:00:00,38.498822,86610.0,11035.0
2015-05-15 13:00:00,39.686783,87395.0,11101.0
2015-05-15 14:00:00,45.603229,87699.0,11190.0
2015-05-15 15:00:00,43.471927,87848.0,11129.0
2015-05-15 16:00:00,56.828933,87994.0,10994.0
2015-05-15 17:00:00,43.910751,87501.0,10874.0
2015-05-15 18:00:00,39.604762,85953.0,10703.0
2015-05-15 19:00:00,31.773286,84912.0,10526.0
2015-05-15 20:00:00,35.456528000000006,85897.0,10627.0
2015-05-15 21:00:00,34.943915000000004,84940.0,11045.0
2015-05-15 22:00:00,25.037279,79766.0,10716.0
2015-05-15 23:00:00,21.064422,73452.0,9980.0
2015-05-16 00:00:00,17.12739,69947.0,9144.0
2015-05-16 01:00:00,15.992206,66143.0,8554.0
2015-05-16 02:00:00,14.643515,63851.0,8323.0
2015-05-16 03:00:00,13.222728,62467.0,8121.0
2015-05-16 04:00:00,12.567819,62169.0,7983.0
2015-05-16 05:00:00,12.912255,63153.0,8155.0
2015-05-16 06:00:00,14.42224,64741.0,8787.0
2015-05-16 07:00:00,18.820735,68108.0,9595.0
2015-05-16 08:00:00,21.908498,73125.0,10528.0
2015-05-16 09:00:00,24.656252,77740.0,11030.0
2015-05-16 10:00:00,26.653985,81426.0,11372.0
2015-05-16 11:00:00,30.714501,84156.0,11691.0
2015-05-16 12:00:00,34.318987,86137.0,11853.0
2015-05-16 13:00:00,35.684276000000004,87650.0,11980.0
2015-05-16 14:00:00,37.403993,88886.0,12139.0
2015-05-16 15:00:00,36.103774,90207.0,12197.0
2015-05-16 16:00:00,48.323521,91474.0,12200.0
2015-05-16 17:00:00,40.531297,92133.0,12139.0
2015-05-16 18:00:00,30.712723,91286.0,11938.0
2015-05-16 19:00:00,25.74244,89958.0,11604.0
2015-05-16 20:00:00,30.128541,90309.0,11336.0
2015-05-16 21:00:00,31.871163,89248.0,11396.0
2015-05-16 22:00:00,22.531728,84305.0,11164.0
2015-05-16 23:00:00,17.793647,78023.0,10422.0
2015-05-17 00:00:00,20.076494,72489.0,9855.0
2015-05-17 01:00:00,17.848231,68546.0,9261.0
2015-05-17 02:00:00,15.560749,65941.0,8771.0
2015-05-17 03:00:00,13.998501,64276.0,8465.0
2015-05-17 04:00:00,12.080412,63533.0,8355.0
2015-05-17 05:00:00,12.084309,63779.0,8342.0
2015-05-17 06:00:00,11.718012,64580.0,8439.0
2015-05-17 07:00:00,14.858052,67059.0,8687.0
2015-05-17 08:00:00,18.092365,71960.0,9181.0
2015-05-17 09:00:00,22.776494,77237.0,9783.0
2015-05-17 10:00:00,24.089061,81800.0,10281.0
2015-05-17 11:00:00,27.889871000000003,85729.0,10605.0
2015-05-17 12:00:00,32.473653000000006,89048.0,10815.0
2015-05-17 13:00:00,33.613035,91544.0,10934.0
2015-05-17 14:00:00,34.460566,93404.0,10930.0
2015-05-17 15:00:00,37.149228,95089.0,10954.0
2015-05-17 16:00:00,43.255682,96544.0,10978.0
2015-05-17 17:00:00,42.558182,97517.0,11000.0
2015-05-17 18:00:00,34.876202,97185.0,10919.0
2015-05-17 19:00:00,30.008519,96674.0,10814.0
2015-05-17 20:00:00,49.650891,97017.0,10786.0
2015-05-17 21:00:00,39.061097,95252.0,10956.0
2015-05-17 22:00:00,23.180701000000003,89316.0,10747.0
2015-05-17 23:00:00,18.27622,82475.0,10063.0
2015-05-18 00:00:00,19.917653,76254.0,10153.0
2015-05-18 01:00:00,19.408553,72483.0,9561.0
2015-05-18 02:00:00,17.098262,70244.0,9073.0
2015-05-18 03:00:00,15.767078,69239.0,8708.0
2015-05-18 04:00:00,15.634532,70010.0,8503.0
2015-05-18 05:00:00,17.517685999999998,73964.0,8389.0
2015-05-18 06:00:00,21.018507,81303.0,8428.0
2015-05-18 07:00:00,28.408955,87531.0,8389.0
2015-05-18 08:00:00,28.212596,92247.0,8712.0
2015-05-18 09:00:00,34.800447,96633.0,9288.0
2015-05-18 10:00:00,39.079539,101114.0,9782.0
2015-05-18 11:00:00,39.561805,104882.0,10250.0
2015-05-18 12:00:00,43.696995,108007.0,10686.0
2015-05-18 13:00:00,43.943306,110686.0,10986.0
2015-05-18 14:00:00,49.492834,112096.0,11236.0
2015-05-18 15:00:00,48.492094,112646.0,11442.0
2015-05-18 16:00:00,46.348935,112617.0,11605.0
2015-05-18 17:00:00,40.822992,111710.0,11734.0
2015-05-18 18:00:00,31.699553,109557.0,11797.0
2015-05-18 19:00:00,27.538384000000004,107217.0,11702.0
2015-05-18 20:00:00,34.867709000000005,105816.0,11781.0
2015-05-18 21:00:00,30.591839,102108.0,11801.0
2015-05-18 22:00:00,23.813428,93977.0,11529.0
2015-05-18 23:00:00,20.143702,85399.0,10909.0
2015-05-19 00:00:00,19.584951,76635.0,10350.0
2015-05-19 01:00:00,19.028270000000003,72558.0,9726.0
2015-05-19 02:00:00,17.477944,70034.0,9328.0
2015-05-19 03:00:00,16.151851999999998,68754.0,9136.0
2015-05-19 04:00:00,16.118276,69228.0,9052.0
2015-05-19 05:00:00,18.878099,73206.0,9119.0
2015-05-19 06:00:00,21.583215,80392.0,9786.0
2015-05-19 07:00:00,32.179674,85777.0,10747.0
2015-05-19 08:00:00,31.450509000000004,89088.0,11928.0
2015-05-19 09:00:00,34.683643,91861.0,12455.0
2015-05-19 10:00:00,38.742672,94496.0,12863.0
2015-05-19 11:00:00,40.478971,96648.0,13370.0
2015-05-19 12:00:00,42.951665000000006,98470.0,13655.0
2015-05-19 13:00:00,45.462278000000005,100268.0,13818.0
2015-05-19 14:00:00,47.898555,101444.0,13976.0
2015-05-19 15:00:00,48.380575,102164.0,13996.0
2015-05-19 16:00:00,46.390095,102636.0,13906.0
2015-05-19 17:00:00,46.170661,101970.0,13707.0
2015-05-19 18:00:00,35.855351,100115.0,13453.0
2015-05-19 19:00:00,32.931778,98440.0,13055.0
2015-05-19 20:00:00,40.1135,98071.0,12742.0
2015-05-19 21:00:00,37.821916,95447.0,12610.0
2015-05-19 22:00:00,27.180771000000004,88216.0,12195.0
2015-05-19 23:00:00,23.146369,80374.0,11250.0
2015-05-20 00:00:00,20.737389,72802.0,9182.0
2015-05-20 01:00:00,20.077175,69239.0,8714.0
2015-05-20 02:00:00,17.638042000000002,67197.0,8335.0
2015-05-20 03:00:00,15.548342000000002,66151.0,8149.0
2015-05-20 04:00:00,17.126310999999998,66880.0,8064.0
2015-05-20 05:00:00,20.890226,70905.0,8208.0
2015-05-20 06:00:00,23.627172,78184.0,8749.0
2015-05-20 07:00:00,29.025345,83051.0,9528.0
2015-05-20 08:00:00,29.332019,85353.0,10343.0
2015-05-20 09:00:00,30.021666,86534.0,10638.0
2015-05-20 10:00:00,31.593123,87454.0,10836.0
2015-05-20 11:00:00,31.724345,88041.0,10868.0
2015-05-20 12:00:00,31.917007,88318.0,10903.0
2015-05-20 13:00:00,32.355829,88800.0,10876.0
2015-05-20 14:00:00,32.301665,89048.0,10879.0
2015-05-20 15:00:00,35.207673,89235.0,10820.0
2015-05-20 16:00:00,35.550621,89681.0,10727.0
2015-05-20 17:00:00,33.65224,89494.0,10663.0
2015-05-20 18:00:00,30.271501,88288.0,10587.0
2015-05-20 19:00:00,28.668426,87500.0,10446.0
2015-05-20 20:00:00,31.653618,88593.0,10527.0
2015-05-20 21:00:00,30.73313,87394.0,10859.0
2015-05-20 22:00:00,23.653978,81294.0,10574.0
2015-05-20 23:00:00,21.877411,74447.0,9851.0
2015-05-21 00:00:00,21.190452,69053.0,9155.0
2015-05-21 01:00:00,20.042856,66190.0,8689.0
2015-05-21 02:00:00,18.086165,64652.0,8403.0
2015-05-21 03:00:00,16.629089,64122.0,8231.0
2015-05-21 04:00:00,18.275742,65219.0,8211.0
2015-05-21 05:00:00,20.938835,69473.0,8423.0
2015-05-21 06:00:00,26.101535,76788.0,8894.0
2015-05-21 07:00:00,28.214309000000004,81814.0,9726.0
2015-05-21 08:00:00,30.536853000000004,84013.0,10540.0
2015-05-21 09:00:00,31.241688,85145.0,10837.0
2015-05-21 10:00:00,31.1699,85932.0,10948.0
2015-05-21 11:00:00,32.693359,86294.0,10950.0
2015-05-21 12:00:00,31.552623,86320.0,10932.0
2015-05-21 13:00:00,29.766829,86493.0,10927.0
2015-05-21 14:00:00,30.485397,86211.0,10940.0
2015-05-21 15:00:00,30.270390000000003,85952.0,10826.0
2015-05-21 16:00:00,30.011505,85922.0,10689.0
2015-05-21 17:00:00,29.073232,85705.0,10535.0
2015-05-21 18:00:00,28.411022,84806.0,10338.0
2015-05-21 19:00:00,27.593768,84308.0,10110.0
2015-05-21 20:00:00,29.525254,86325.0,10234.0
2015-05-21 21:00:00,29.31854,85606.0,10741.0
2015-05-21 22:00:00,24.053066,79755.0,10478.0
2015-05-21 23:00:00,22.551471,73280.0,9752.0
2015-05-22 00:00:00,19.144647,68519.0,9171.0
2015-05-22 01:00:00,18.086319,65734.0,8720.0
2015-05-22 02:00:00,14.09694,64343.0,8443.0
2015-05-22 03:00:00,13.340987,63940.0,8279.0
2015-05-22 04:00:00,15.052825,65083.0,8248.0
2015-05-22 05:00:00,19.160457,69285.0,8535.0
2015-05-22 06:00:00,22.207432,76323.0,9113.0
2015-05-22 07:00:00,26.446037,81126.0,9906.0
2015-05-22 08:00:00,28.451933,83166.0,10503.0
2015-05-22 09:00:00,29.327442,84189.0,10688.0
2015-05-22 10:00:00,31.27985,84958.0,10762.0
2015-05-22 11:00:00,30.697377000000003,85185.0,10850.0
2015-05-22 12:00:00,29.848693,85192.0,10863.0
2015-05-22 13:00:00,30.097726,85429.0,10848.0
2015-05-22 14:00:00,29.595064,85286.0,10871.0
2015-05-22 15:00:00,29.344362,84938.0,10769.0
2015-05-22 16:00:00,29.621704,84855.0,10619.0
2015-05-22 17:00:00,30.396806,84470.0,10474.0
2015-05-22 18:00:00,27.403177000000003,83065.0,10309.0
2015-05-22 19:00:00,26.397827000000003,81914.0,10190.0
2015-05-22 20:00:00,31.427592,83332.0,10452.0
2015-05-22 21:00:00,27.945274,83018.0,10723.0
2015-05-22 22:00:00,22.737012,78239.0,10350.0
2015-05-22 23:00:00,20.983266,72342.0,9613.0
2015-05-23 00:00:00,16.519346,66830.0,8860.0
2015-05-23 01:00:00,15.698566,63863.0,8640.0
2015-05-23 02:00:00,12.59058,62141.0,8348.0
2015-05-23 03:00:00,10.376358,61366.0,8133.0
2015-05-23 04:00:00,10.999905,61528.0,8116.0
2015-05-23 05:00:00,13.945989,63022.0,8144.0
2015-05-23 06:00:00,15.946168,64911.0,8492.0
2015-05-23 07:00:00,19.330814,67903.0,9331.0
2015-05-23 08:00:00,21.526179,71668.0,10116.0
2015-05-23 09:00:00,22.95889,74117.0,10538.0
2015-05-23 10:00:00,23.29155,75289.0,10779.0
2015-05-23 11:00:00,23.696175,75499.0,11004.0
2015-05-23 12:00:00,23.843094,75268.0,11062.0
2015-05-23 13:00:00,23.747991,74816.0,11058.0
2015-05-23 14:00:00,23.116702,74494.0,11075.0
2015-05-23 15:00:00,23.308979,74530.0,10963.0
2015-05-23 16:00:00,23.291331,75005.0,10815.0
2015-05-23 17:00:00,23.238052,75519.0,10677.0
2015-05-23 18:00:00,22.990582,75293.0,10494.0
2015-05-23 19:00:00,22.951086,75259.0,10284.0
2015-05-23 20:00:00,24.500081,77290.0,10315.0
2015-05-23 21:00:00,23.976126,77390.0,10589.0
2015-05-23 22:00:00,21.323137,73506.0,10341.0
2015-05-23 23:00:00,18.272317,68582.0,9690.0
2015-05-24 00:00:00,12.063935,64414.0,8880.0
2015-05-24 01:00:00,12.236367,61388.0,8364.0
2015-05-24 02:00:00,7.439734,59601.0,8011.0
2015-05-24 03:00:00,5.847819,58531.0,7720.0
2015-05-24 04:00:00,4.829041,58242.0,7698.0
2015-05-24 05:00:00,5.008249,58947.0,7733.0
2015-05-24 06:00:00,5.000271,59570.0,7622.0
2015-05-24 07:00:00,10.046274,61852.0,7760.0
2015-05-24 08:00:00,17.71269,65899.0,8178.0
2015-05-24 09:00:00,20.534885,69358.0,8762.0
2015-05-24 10:00:00,21.125865,71700.0,9207.0
2015-05-24 11:00:00,22.162887,73558.0,9522.0
2015-05-24 12:00:00,22.919476,75171.0,9688.0
2015-05-24 13:00:00,22.917777,76374.0,9753.0
2015-05-24 14:00:00,22.72668,77422.0,9731.0
2015-05-24 15:00:00,22.558238,78784.0,9745.0
2015-05-24 16:00:00,22.60837,80342.0,9772.0
2015-05-24 17:00:00,22.648624,81692.0,9798.0
2015-05-24 18:00:00,22.639132,81993.0,9747.0
2015-05-24 19:00:00,22.718779,82070.0,9675.0
2015-05-24 20:00:00,22.97168,84120.0,9656.0
2015-05-24 21:00:00,23.07082,83630.0,9966.0
2015-05-24 22:00:00,20.978187,78472.0,9880.0
2015-05-24 23:00:00,17.078159,72367.0,9390.0
2015-05-25 00:00:00,13.629081,69216.0,9017.0
2015-05-25 01:00:00,12.060498,65921.0,8363.0
2015-05-25 02:00:00,9.558994,64022.0,8085.0
2015-05-25 03:00:00,4.615864,63238.0,7813.0
2015-05-25 04:00:00,3.640563,64114.0,7584.0
2015-05-25 05:00:00,6.736215,67952.0,7521.0
2015-05-25 06:00:00,8.682363,74476.0,7506.0
2015-05-25 07:00:00,14.914888,80187.0,7493.0
2015-05-25 08:00:00,19.759102,84692.0,7802.0
2015-05-25 09:00:00,21.797389000000003,88609.0,8295.0
2015-05-25 10:00:00,24.14027,92562.0,8731.0
2015-05-25 11:00:00,26.072089,95981.0,9075.0
2015-05-25 12:00:00,28.097466,98849.0,9329.0
2015-05-25 13:00:00,28.55055,101438.0,9492.0
2015-05-25 14:00:00,28.311396,103388.0,9560.0
2015-05-25 15:00:00,28.511115000000004,104863.0,9637.0
2015-05-25 16:00:00,33.538264,105835.0,9696.0
2015-05-25 17:00:00,33.860802,105873.0,9799.0
2015-05-25 18:00:00,29.032026,104367.0,9928.0
2015-05-25 19:00:00,28.010231,102287.0,10053.0
2015-05-25 20:00:00,30.885772,102412.0,10162.0
2015-05-25 21:00:00,27.957838,99754.0,10361.0
2015-05-25 22:00:00,23.388514,91983.0,10143.0
2015-05-25 23:00:00,21.894851,83509.0,9601.0
2015-05-26 00:00:00,20.289321,76914.0,8969.0
2015-05-26 01:00:00,17.139229,72645.0,8583.0
2015-05-26 02:00:00,13.293087,70141.0,8214.0
2015-05-26 03:00:00,11.739141,68985.0,8016.0
2015-05-26 04:00:00,13.244835,69584.0,8023.0
2015-05-26 05:00:00,18.008967000000002,73267.0,7998.0
2015-05-26 06:00:00,22.004622,80399.0,8165.0
2015-05-26 07:00:00,24.59127,87248.0,8176.0
2015-05-26 08:00:00,26.807149,92211.0,9096.0
2015-05-26 09:00:00,29.101358,96614.0,9000.0
2015-05-26 10:00:00,32.282002,101293.0,9553.0
2015-05-26 11:00:00,34.711265999999995,105358.0,9833.0
2015-05-26 12:00:00,35.938974,108702.0,10499.0
2015-05-26 13:00:00,39.348305,111511.0,11026.0
2015-05-26 14:00:00,47.454447,113365.0,11500.0
2015-05-26 15:00:00,49.656007,115106.0,11911.0
2015-05-26 16:00:00,59.270907,116103.0,12187.0
2015-05-26 17:00:00,57.789447,115350.0,12408.0
2015-05-26 18:00:00,43.335925,112613.0,12517.0
2015-05-26 19:00:00,32.931202,109178.0,12462.0
2015-05-26 20:00:00,34.378998,107276.0,12394.0
2015-05-26 21:00:00,33.401319,105867.0,12592.0
2015-05-26 22:00:00,25.576087,96722.0,12370.0
